d_total,d_milk,d_yogurt,d_cheese,oils,solid_fats,add_sugars,a_drinks,total_milk,total_dairy,subject_id
1.31800266666667,0.352233333333333,0,0.496475,30.5487765,24.5241613333333,1.7343,0,0.531952333333333,0.911278,1279
2.14033366666667,0.0768,0,0.21125,18.1595693333333,113.2686675,9.90214166666667,0,0.17288,2.385676,1064
0.835633333333333,0.0406666666666667,0.503716666666667,0.230733333333333,57.6606343333333,60.5681116666667,2.08926666666667,0.336,2.77967,1.0191073537415,1119
1.300857,3.19926,0.310233333333333,1.3736025,28.6607406666667,37.9620826666667,15.9434123333333,0,0.0747608163265305,1.07743366666667,1140
0.6972,0.382533333333333,0.00393333333333333,0.343575,33.58575,35.3607566666667,14.217734,0,1.47562,0.554466666666667,1336
4.92056933333333,0.175733333333333,0.257266666666667,0,60.79364156,31.221755,5.91689733333333,0,0.0695,3.112985,1173
1.74481533333333,0.0386666666666667,0,0.833152,18.900662,60.6204843333333,12.7291634326667,1.63856,0.308625,1.2856135,1051
0.432319,0.60942584,0,0.510708333333333,11.3443233333333,59.8099466666667,21.3699673333333,0,0.412493333333333,1.09250666666667,1080
1.226866,0.98312,0,0,17.5516533333333,8.48632333333333,8.98981166666667,0,1.230175,2.10122166666667,1107
3.19901966666667,0.500328666666667,0.08096,0,26.400117,16.0235666666667,5.36838166666667,0.20398,0.239266666666667,0.816525,1197
1.36685833333333,0.180366666666667,0,1.062135,26.894517,35.8139663333333,7.21266,0,0.0108,1.442554,1114
2.30032933333333,0.241471333333333,0.334833333333333,0.842858333333333,59.6783321666667,20.4290243333333,3.97533666666667,0,1.66481,2.23287366666667,1208
0.517691666666667,0.384186666666667,0.167416666666667,1.20673333333333,33.6030346666667,23.0394,12.0342843333333,0,0.172083333333333,0.216362666666667,1151
1.63915833333333,0.0738666666666667,0.859391666666667,1.051,26.400117,42.8803706666667,16.1250186666667,0,0.0738666666666667,3.03857369387755,1016
3.83045933333333,0.277433333333333,0,1.014675,33.2659643333333,47.1110166666667,23.3571895,4.13384,0.0038,1.88964833333333,1122
0.2486,1.323,0,0.193983333333333,23.421,49.172315,20.8956546666667,0.7448,0.816241666666667,2.92605,1257
1.42906746533333,0.380361333333333,0,0.626964,23.112173,4.0644,13.091628,0.336,0.764486,4.05908666666667,1203
0.025125,0,0,0.999163,39.734715,40.6695066666667,8.98981166666667,1.48736,0.1461,1.619364,1124
1.08962189333333,0.0386666666666667,0.503716666666667,2.93134166666667,25.2540313333333,19.1740566666667,22.1276333333333,0,0.374583333333333,1.89026666666667,1334
2.56672733333333,0.529039666666667,0.87625,1.19726666666667,12.2936754166667,17.2432233333333,7.48901666666667,0,0.507238333333333,0.517691666666667,1201
0.0486666666666667,0.273161708333333,0,0.0248,25.3563,32.1731116666667,21.8061333333333,0.63392,0.5115,1.1767,1046
1.1767,0.043317,0,0.738870666666667,18.1595693333333,17.06077,10.9420066666667,0.20398,0.919217333333333,0.157862816326531,1021
1.976571452,0,0,2.16316733333333,10.3029,47.53593283,2.804710944,1.0032,3.05270666666667,2.476825,1261
1.07631166666667,0.120663333333333,0,0.728306333333333,15.1804967533333,68.53252403,7.03549133333333,2.56778666666667,0.102633333333333,1.75765866666667,1006
1.55,0.816525,0,5.2e-4,23.1919126666667,33.891965,15.9880816666667,0,3.19926,0.940874,1285
0.328813333333333,0.04875,0,0,105.424115,26.728167,27.26215,1.115292,0.4146,0.328813333333333,1209
0.569908333333333,0.266091666666667,0,0.130881,23.421,3.84477,21.8061333333333,2.9596,0.432526666666667,0.072,1022
1.08978533333333,0.479066666666667,0,1.10481433333333,48.4652066666667,37.076816,19.542611,0,0.6954,0.8715,1207
1.607177,0.089848,0,0.199866666666667,36.0336413333333,30.9567866666667,12.8917726666667,3.10752,0.3236,1.62326266666667,1150
0.2486,4.44205666666667,0,0.1442515,25.0389466666667,16.0776256666667,13.8842066666667,0.29008,0.9214,3.605075,1276
1.7274,1.46924666666667,0.539,0.240833333333333,14.25257,68.1595173333333,37.4829183333333,0,0.747,0.665241666666667,1067
2.06961166666667,0.324634,0.503716666666667,0.489698666666667,50.680165,59.8099466666667,9.001447,0,0.495063333333333,0,1188
0.861916666666667,0.686933333333333,0,0.339741666666667,23.0208633333333,18.78293,1.500375,0,0.412493333333333,1.75855633333333,1291
1.35038666666667,0.0406666666666667,0,0.173811573333333,8.22065866666667,46.7924156666667,7.48901666666667,0,0.544733333333333,1.93777833333333,1146
2.18647933333333,0.914343,0,1.44346966666667,35.7854186666667,30.1467206666667,6.41503066666667,0,0.171083333333333,0.6972,1194
0.0457333333333333,0,0,0,51.0705143333333,14.7231550666667,16.798158,0.328416,0.119906666666667,2.19514166666667,1145
3.456537,0.723233333333333,0,0.678071,12.267314,19.2704,16.9059356666667,0,0,0.731578333333333,1262
0.474141,0.0961333333333333,0,1.4966,14.5908166666667,19.0806283333333,9.01384333333333,2.355994,0.0695,1.4982375000000001,1323
0.775493333333333,0.380361333333333,0,0.758646333333333,17.691361,46.617398,9.90214166666667,0.3724,0.3549,2.92605,1260
1.1303015,0.495063333333333,0.257266666666667,0.209933333333333,54.070186,21.261634,7.277359,0,1.12838333333333,1.73306,1302
1.56374566666667,0.354133333333333,0,1.5356,17.4450066666667,33.5530223333333,20.3644787133333,0,0.1152,0.107693666666667,1073
0.969842666666667,0.0201666666666667,0.08096,1.94841666666667,12.8251573333333,43.94748313,19.887358,0,0.948008333333333,0.904906666666667,1333
0.8715,1.56715866666667,0,0.995618,14.0115833333333,37.5588153333333,2.35996666666667,0,0.849916666666667,1.95012916666667,1348
1.2450045,0.0984833333333333,0,0.818779166666667,45.933973,98.2535113333333,8.98981166666667,0,0.747,2.09883210884354,1138
1.61369166666667,0.286946666666667,0,0.471527,84.4190666666667,25.107282,2.69464333333333,0,0.948261666666667,2.21535833333333,1100
1.7533,1.457646,0.13475,0.815231,32.308,37.145654,18.2417166666667,0,0.8813,2.19514166666667,1116
0.969842666666667,0.595666666666667,0,0.855580333333333,29.3871803333333,32.608678,8.41495,0,0.016192,1.41574583333333,1229
2.530444,1.29622333333333,0,0.65599856,10.3029,31.2251578333333,5.268662,2.45952,0.686933333333333,1.226866,1191
1.03673366666667,0.170783333333333,0.669666666666667,0.728306333333333,19.07083675,59.8576003333333,32.4878933333333,1.73424,0.0307666666666667,2.14599633333333,1230
1.00263333333333,0.337629,0.00786666666666667,0.130881,36.3705883333333,39.2489156666667,13.379441,0,1.29622333333333,0.128283333333333,1139
0.863266666666667,0.674633333333333,0.50225,2.949275,47.683697,3.26521266666667,8.426875,0,0.353566666666667,3.330331,1296
2.30032933333333,0.138432666666667,0,1.8263775,29.1143066666667,4.0644,32.130454,1.008,0.919217333333333,0.731578333333333,1152
1.289445,1.79328333333333,0,1.68293333333333,20.8895303333333,46.87916635,6.296754,1.64136,0.0781666666666667,1.28106166666667,1337
2.10122166666667,0.300434,0,2.98587833333333,57.8116433333333,59.9929683333333,7.4466225,2.6689600000000002,0.1461,2.299279,1044
1.65850166666667,0.20695,0,0.325013333333333,26.8553833333333,55.2848413333333,22.1062733333333,0,0.117333333333333,3.53192533333333,1091
2.75114166666667,0,0.0044,0.818779166666667,19.7712776666667,28.5311096666667,13.4641946666667,0.391608,1.24026666666667,0.79421,1195
2.10122166666667,0.014,0,0.1872655,39.049895,17.06077,21.611495,0,0.4251,0.0486666666666667,1330
1.42402833333333,0.175733333333333,0,1.393477,32.7767416666667,26.2956,16.6136566666667,3.2612,0.337629,1.81736603333333,1268
1.86833066666667,0.576566666666667,0.753375,2.76484866666667,58.095446,12.0795302413333,11.1980674,0,0.06375,1.49990733333333,1318
1.44880417333333,0.337629,0,0.756266033333333,10.91406,49.172315,3.60348666666667,0,1.30106666666667,1.75765866666667,1221
1.766749,5.72588666666667,0,2.93134166666667,57.8116433333333,10.2371626666667,8.23706833333333,0,0.04875,1.42906746533333,1004
2.613089,0.239266666666667,0,0.787625,29.6912625,44.2531436666667,8.491867,0,0.0038,0.174856333333333,1072
2.47831833333333,0.60942584,0,0.0795666666666667,17.4450066666667,46.922894,16.575581,1.99957333333333,1.27515,1.26588066666667,1253
1.62326266666667,0.0548306666666667,0,0.882218466666667,16.2385886666667,55.2848413333333,21.2671626666667,1.96262,0.04488,2.877713,1023
1.63915833333333,0.595541666666667,0,0,23.3396796666667,68.1595173333333,22.1276333333333,0,0.0695,0.45784,1243
0.946906666666667,0.5717,0,1.24904233333333,49.5363276666667,24.4829466666667,15.9880816666667,0.504,0.8197875,3.19901966666667,1000
0.194656333333333,2.13618333333333,0,0.661841666666667,26.400117,18.63697,14.217734,0,0.8813,2.12159833333333,1029
1.104625,0.4146,0,0.622366666666667,57.7485826666667,54.7448236266667,10.8338666666667,0,0.578795333333333,4.92056933333333,1012
2.92605,0.00438333333333333,0.00786666666666667,0.496475,18.7839643333333,79.7470883333333,1.91514683333333,0.44688,0.779121360544218,0.0457333333333333,1347
0.911278,0.154505,0,1.018216,37.97405,26.8483166666667,2.352784,0.62608,0.919217333333333,1.10293846666667,1061
0.864,0.1774,0.503716666666667,0.545835333333333,71.8280066666667,40.7767053333333,9.87966133333333,0,0.1421,1.22298333333333,1288
3.718783,0.771666666666667,0,2.16316733333333,105.424115,67.488025,9.800023,0,0.168328,1.36057,1101
1.226866,0.0457333333333333,0.155166666666667,0.055323,26.712723,54.7191925,4.45067933333333,0.336,0.353435333333333,2.45681333333333,1320
0.83845,0.0291666666666667,0.49415,0,57.5865133333333,49.172315,8.23706833333333,1.99957333333333,0,2.23287366666667,1252
0.485407333333333,0.036575,0.579615,0.814085,22.868874,75.6553816666667,14.0980333333333,0.613872,0.0738666666666667,1.92,1202
1.572988,1.0094,0,0.503593333333333,76.8050666666667,20.8266166666667,2.76798,2.016,0.154505,0.899026666666667,1014
1.86833066666667,0.1774,0,0.464350666666667,31.9074646666667,88.036307,22.610263,1.08,1.098021,0.775493333333333,1303
1.88964833333333,0.2352,0.380771,1.18175,43.0522536666667,32.4380716666667,7.974339,0,1.29993333333333,1.1303015,1060
0.296506666666667,0.2143,0,0.330704,31.0913291666667,26.6408143333333,4.76711656733333,0.352,0.0961333333333333,1.71941666666667,1142
3.19901966666667,0.0307666666666667,0.285833333333333,0.833,44.9820783,70.9274766666667,15.8499886666667,2.56778666666667,0.22072,1.63915833333333,1066
0.612351573333333,0.754633333333333,0,0.0248,24.4363214566667,39.6472733333333,24.497396,0,0.149033333333333,1.7274,1095
1.4982375000000001,0.17514,0.539,0.933341666666667,20.8721893333333,25.99095,34.4375636666667,0,0.384186666666667,3.94419266666667,1038
3.121839,0.107333333333333,0.187,0.708833333333333,45.2445466666667,18.3555,12.0342843333333,0,0.914343,1.2450045,1031
1.08056666666667,0.118633333333333,0.30625,0.551595,11.6746756933333,31.0954466666667,6.482534,0,1.79328333333333,1.442554,1280
2.676318,1.12838333333333,0,0.667597333333333,16.491,10.5765716666667,16.0630133333333,1.96262,0.1346,0.940874,1239
1.43397366666667,0.0961333333333333,0,0.855580333333333,7.96541666666667,19.46743825,21.5667406666667,3.36,0.221529666666667,4.041811,1290
2.14941266666667,0.04875,0,0.962986666666667,19.07083675,72.245324,4.15782766666667,1.232,0.820608,0.554466666666667,1174
1.607177,0.723233333333333,0.0837083333333333,0.0894666666666667,31.9074646666667,40.095172,13.004,0,0.392405333333333,1.89704166666667,1237
1.054953,1.55423333333333,0.32697,0,17.4450066666667,13.4072306666667,6.296754,0,0.016192,1.63915833333333,1113
1.1303015,0.86296,1.09841666666667,0.647572333333333,31.5104333333333,12.0061383333333,13.38502,1.04272,0.890833333333333,2.34612633333333,1005
1.36057,0.285466666666667,0,0.420971666666667,15.150592,33.3013896666667,6.14870333333333,1.847104,0.479066666666667,2.385676,1238
0.23455,0.45296,0,0.600902,60.79364156,55.4290686666667,4.15782766666667,0,0.392405333333333,0.06375,1077
1.00263333333333,0.175733333333333,0.2695,0,28.5756666666667,14.67532,13.747795,0.336,0.610508333333333,1.81736603333333,1002
2.14033366666667,1.232905,0.514533333333333,0.855580333333333,36.7782,21.0583623333333,6.54736933333333,3.25262666666667,1.11152833333333,0.06375,1027
1.42402833333333,0.0695,0.38,0.702266666666667,57.7410693333333,36.368951,30.6166736666667,0,0.02925,1.47388333333333,1309
2.476825,0.0406666666666667,0,0,58.095446,45.010044,13.0907333333333,0,0.716414,2.48102933333333,1234
1.00345,1.47562,0.539,0,19.9905706666667,42.7956715,5.42615633333333,0,1.52143333333333,1.59215766666667,1240
2.72980066666667,1.62775,0.153824,0.545455,23.0208633333333,36.368951,6.34134166666667,0,0,0.0738666666666667,1204
1.6266105,1.12838333333333,0,1.062135,16.491,41.27762575,10.78912,1.19168,0.0108,1.66100466666667,1085
1.6266105,0.852942333333333,0,0.748826666666667,18.1202,14.0425313333333,22.323933,0.336,0.113066666666667,1.18552766666667,1196
3.482294,0.9214,0.167416666666667,1.89391666666667,25.2540313333333,58.6065126666667,21.2922466666667,2.45952,0.0773266666666667,1.89026666666667,1030
3.53192533333333,0.207642666666667,0.150282,0.2638375,28.0706403333333,3.84477,21.2671626666667,0,0.391675,3.28210233333333,1299
2.72980066666667,0.576566666666667,0,0.296656666666667,40.3267676666667,30.547752,2.69464333333333,0,0.595541666666667,0.0738666666666667,1300
1.87928333333333,0,0,0.339,24.4363214566667,6.27600233333333,1.93078,0.531536,0.948261666666667,1.55,1283
1.2450045,0.0919833333333333,0,0.245241666666667,32.9398546666667,60.5716125,16.027487,0.3724,0.510433333333333,0.8767,1026
0.3351,0.02925,0.4655,0.862525,21.8574283333333,60.81925,2.379349,0,0.04488,4.05908666666667,1284
2.41026666666667,0.802803333333333,0,1.234992,17.691361,42.8803706666667,6.41503066666667,2.20578133333333,0.510433333333333,1.56374566666667,1210
1.75855633333333,0.0181333333333333,0,0.222075,45.933973,40.2199756666667,14.186544,3.39136,0.233288,1.55226666666667,1277
1.56268333333333,0.1192625,0.08096,2.64305,36.0382375,35.3607566666667,9.771005,0,0.166363333333333,1.07538666666667,1078
1.65687151066667,0.0963,0.138833333333333,0.942247,32.0233662266667,25.0725043333333,2.08926666666667,0,0.234466666666667,1.442554,1157
1.36057,0.17288,0,0,53.1678993333333,25.1184927666667,4.82528333333333,0,0.0406666666666667,2.805869,1125
0.336882666666667,1.47562,0,0,12.2898741833333,17.06077,14.9015988746667,0,0.0452,1.6266105,1043
0.940533333333333,0.512211626666667,0.00786666666666667,0.41225,24.930831,60.81925,2.08548333333333,0,0.277433333333333,1.36057,1199
1.1767,0.507238333333333,0,1.0678875,38.6781333333333,53.1524343333333,11.4707583333333,0.432,0.241471333333333,1.08056666666667,1034
0.767033333333333,1.323,0,0.855580333333333,44.846555,34.92715,23.4388013333333,0.336,0.069075,1.18552766666667,1049
3.38152266666667,0.62343,0.579615,0.245241666666667,68.852719,24.5432382333333,8.74740666666667,0,0.528306,0.634568333333333,1079
4.08862333333333,0.771666666666667,0,1.018216,22.0859246666667,22.03473,12.881947,0,0.0984833333333333,1.11223166666667,1015
0.854767506666667,0.00196966666666667,0.2602,2.98587833333333,18.94553,27.1394016666667,30.6166736666667,0.336,0.353435333333333,1.41576033333333,1169
2.13475566666667,0.353435333333333,0.4655,0.855580333333333,23.9176083333333,28.03034,11.0045213333333,8.66085733333333,0.180366666666667,2.161376,1171
2.65980133333333,0.273161708333333,0.506591666666667,0.339741666666667,53.1788851666667,29.7437803333333,18.4080253333333,0,0.376066666666667,4.05908666666667,1271
1.46882833333333,0.1342,0,1.092566,76.8050666666667,26.1732716666667,9.677055,0,0.816525,1.054953,1258
0.86644045,0.764486,0,1.547284,13.8044725,31.221755,7.54596,0,0.1084,0.750862333333333,1305
3.551225,0.110266666666667,0.18315,0.343575,13.956945,84.982485,14.1151956666667,0,0.207642666666667,3.718783,1098
1.00345,0.610508333333333,0.0953333333333333,0.551595,37.7925573333333,27.67626,12.3399466666667,0,0.20695,2.805869,1231
0.854767506666667,0.764486,0.514533333333333,0.1872655,12.1297666666667,17.2432233333333,6.28148666666667,0,0.2421,1.3058,1155
1.42906746533333,0.86296,0.16192,0.464350666666667,16.9205508333333,60.6204843333333,1.43291666666667,8.5762,0.747,0.006175,1327
0.517691666666667,0.595666666666667,0,0.12805,86.1284576666667,66.5079463333333,4.795941,0,0.0966666666666667,1.607492,1295
2.65980133333333,0.0291666666666667,0.418541666666667,1.22716833333333,22.2552643333333,28.1488041666667,7.52059,1.30536,1.10736666666667,1.55226666666667,1272
0.45784,1.39738166666667,0.482375,0.730738666666667,12.2936754166667,33.1505883333333,8.40944666666667,0,0.395066666666667,3.83045933333333,1099
3.07751833333333,1.85539333333333,0.9065,0.209933333333333,57.7485826666667,16.312259,6.47518,1.319864,0.8813,1.607177,1131
2.08091666666667,2.13618333333333,0,1.18175,12.4687,12.449135,10.1226406666667,1.0088,0.5664,0.23455,1259
0.569908333333333,0.0548306666666667,0,1.68293333333333,13.9263733333333,28.1128666666667,2.80239,1.73424,0.595666666666667,0.6972,1024
2.09812933333333,0.0406666666666667,0.669666666666667,0.858666666666667,45.542675,32.5669236666667,14.186544,0,0.330789010666667,0.006175,1255
